time,value,field,id
2025-10-24T16:00:00Z,0,voc,470677
2025-10-24T17:00:00Z,0,voc,470677
2025-10-24T18:00:00Z,0,voc,470677
2025-10-24T19:00:00Z,0,voc,470677
2025-10-24T20:00:00Z,0,voc,470677
2025-10-24T21:00:00Z,0,voc,470677
2025-10-24T22:00:00Z,0,voc,470677
2025-10-24T23:00:00Z,0,voc,470677
2025-10-25T00:00:00Z,0,voc,470677
2025-10-25T01:00:00Z,0,voc,470677
2025-10-25T02:00:00Z,0,voc,470677
2025-10-25T03:00:00Z,0,voc,470677
2025-10-25T04:00:00Z,0,voc,470677
2025-10-25T05:00:00Z,0,voc,470677
2025-10-25T06:00:00Z,0,voc,470677
2025-10-25T07:00:00Z,0,voc,470677
2025-10-25T08:00:00Z,0,voc,470677
2025-10-25T09:00:00Z,0,voc,470677
2025-10-25T10:00:00Z,0,voc,470677
2025-10-25T11:00:00Z,0,voc,470677
2025-10-25T12:00:00Z,0,voc,470677
2025-10-25T13:00:00Z,0,voc,470677
2025-10-25T14:00:00Z,0,voc,470677
2025-10-25T15:00:00Z,0,voc,470677
2025-10-25T16:00:00Z,0,voc,470677
2025-10-25T17:00:00Z,0,voc,470677
2025-10-25T18:00:00Z,0,voc,470677
2025-10-25T19:00:00Z,0,voc,470677
2025-10-25T20:00:00Z,0,voc,470677
2025-10-25T21:00:00Z,0,voc,470677
2025-10-25T22:00:00Z,0,voc,470677
2025-10-25T23:00:00Z,0,voc,470677
2025-10-26T00:00:00Z,0,voc,470677
2025-10-26T01:00:00Z,0,voc,470677
2025-10-26T02:00:00Z,0,voc,470677
2025-10-26T03:00:00Z,0,voc,470677
2025-10-26T04:00:00Z,0,voc,470677
2025-10-26T05:00:00Z,0,voc,470677
2025-10-26T06:00:00Z,0,voc,470677
2025-10-26T07:00:00Z,0,voc,470677
2025-10-26T08:00:00Z,0,voc,470677
2025-10-26T09:00:00Z,0,voc,470677
2025-10-26T10:00:00Z,0,voc,470677
2025-10-26T11:00:00Z,0,voc,470677
2025-10-26T14:00:00Z,0,voc,470677
2025-10-26T15:00:00Z,0,voc,470677
2025-10-26T16:00:00Z,0,voc,470677
2025-10-26T17:00:00Z,0,voc,470677
2025-10-26T18:00:00Z,0,voc,470677
2025-10-26T19:00:00Z,0,voc,470677
2025-10-26T20:00:00Z,0,voc,470677
2025-10-26T21:00:00Z,0,voc,470677
2025-10-26T22:00:00Z,0,voc,470677
2025-10-24T04:00:00Z,0,voc,470683
2025-10-24T05:00:00Z,0,voc,470683
2025-10-24T06:00:00Z,0,voc,470683
2025-10-24T07:00:00Z,0,voc,470683
2025-10-24T08:00:00Z,0,voc,470683
2025-10-24T09:00:00Z,0,voc,470683
2025-10-24T10:00:00Z,0,voc,470683
2025-10-24T11:00:00Z,0,voc,470683
2025-10-24T12:00:00Z,0,voc,470683
2025-10-24T13:00:00Z,0,voc,470683
2025-10-24T14:00:00Z,0,voc,470683
2025-10-24T15:00:00Z,0,voc,470683
2025-10-24T16:00:00Z,0,voc,470683
2025-10-24T17:00:00Z,0,voc,470683
2025-10-24T18:00:00Z,0,voc,470683
2025-10-24T19:00:00Z,0,voc,470683
2025-10-24T20:00:00Z,0,voc,470683
2025-10-24T21:00:00Z,0,voc,470683
2025-10-24T22:00:00Z,0,voc,470683
2025-10-24T23:00:00Z,0,voc,470683
2025-10-25T00:00:00Z,0,voc,470683
2025-10-25T01:00:00Z,0,voc,470683
2025-10-25T02:00:00Z,0,voc,470683
2025-10-25T03:00:00Z,0,voc,470683
2025-10-25T04:00:00Z,0,voc,470683
2025-10-25T05:00:00Z,0,voc,470683
2025-10-25T06:00:00Z,0,voc,470683
2025-10-25T07:00:00Z,0,voc,470683
2025-10-25T08:00:00Z,0,voc,470683
2025-10-25T09:00:00Z,0,voc,470683
2025-10-25T10:00:00Z,0,voc,470683
2025-10-25T11:00:00Z,0,voc,470683
2025-10-25T12:00:00Z,0,voc,470683
2025-10-25T13:00:00Z,0,voc,470683
2025-10-25T14:00:00Z,0,voc,470683
2025-10-25T15:00:00Z,0,voc,470683
2025-10-25T16:00:00Z,0,voc,470683
2025-10-25T17:00:00Z,0,voc,470683
2025-10-25T18:00:00Z,0,voc,470683
2025-10-25T19:00:00Z,0,voc,470683
2025-10-25T20:00:00Z,0,voc,470683
2025-10-25T21:00:00Z,0,voc,470683
2025-10-25T22:00:00Z,0,voc,470683
2025-10-25T23:00:00Z,0,voc,470683
2025-10-26T00:00:00Z,0,voc,470683
2025-10-26T01:00:00Z,0,voc,470683
2025-10-26T02:00:00Z,0,voc,470683
2025-10-26T03:00:00Z,0,voc,470683
2025-10-26T04:00:00Z,0,voc,470683
2025-10-26T05:00:00Z,0,voc,470683
2025-10-26T06:00:00Z,0,voc,470683
2025-10-26T07:00:00Z,0,voc,470683
2025-10-26T08:00:00Z,0,voc,470683
2025-10-26T09:00:00Z,0,voc,470683
2025-10-26T10:00:00Z,0,voc,470683
2025-10-26T11:00:00Z,0,voc,470683
2025-10-26T13:00:00Z,0,voc,470683
2025-10-26T14:00:00Z,0,voc,470683
2025-10-26T15:00:00Z,0,voc,470683
2025-10-26T16:00:00Z,0,voc,470683
2025-10-26T17:00:00Z,0,voc,470683
2025-10-26T18:00:00Z,0,voc,470683
2025-10-26T19:00:00Z,0,voc,470683
2025-10-26T20:00:00Z,0,voc,470683
2025-10-26T21:00:00Z,0,voc,470683
2025-10-26T22:00:00Z,0,voc,470683
2025-10-24T04:00:00Z,0,voc,470686
2025-10-24T05:00:00Z,0,voc,470686
2025-10-24T06:00:00Z,0,voc,470686
2025-10-24T07:00:00Z,0,voc,470686
2025-10-24T08:00:00Z,0,voc,470686
2025-10-24T09:00:00Z,0,voc,470686
2025-10-24T10:00:00Z,0,voc,470686
2025-10-24T11:00:00Z,0,voc,470686
2025-10-24T12:00:00Z,0,voc,470686
2025-10-24T13:00:00Z,0,voc,470686
2025-10-24T14:00:00Z,0,voc,470686
2025-10-24T15:00:00Z,0,voc,470686
2025-10-24T16:00:00Z,0,voc,470686
2025-10-24T17:00:00Z,0,voc,470686
2025-10-24T18:00:00Z,0,voc,470686
2025-10-24T19:00:00Z,0,voc,470686
2025-10-24T20:00:00Z,0,voc,470686
2025-10-24T21:00:00Z,0,voc,470686
2025-10-24T22:00:00Z,0,voc,470686
2025-10-24T23:00:00Z,0,voc,470686
2025-10-25T00:00:00Z,0,voc,470686
2025-10-25T01:00:00Z,0,voc,470686
2025-10-25T02:00:00Z,0,voc,470686
2025-10-25T03:00:00Z,0,voc,470686
2025-10-25T04:00:00Z,0,voc,470686
2025-10-25T05:00:00Z,0,voc,470686
2025-10-25T06:00:00Z,0,voc,470686
2025-10-25T07:00:00Z,0,voc,470686
2025-10-25T08:00:00Z,0,voc,470686
2025-10-25T09:00:00Z,0,voc,470686
2025-10-25T10:00:00Z,0,voc,470686
2025-10-25T11:00:00Z,0,voc,470686
2025-10-25T12:00:00Z,0,voc,470686
2025-10-25T13:00:00Z,0,voc,470686
2025-10-25T14:00:00Z,0,voc,470686
2025-10-25T15:00:00Z,0,voc,470686
2025-10-25T16:00:00Z,0,voc,470686
2025-10-25T17:00:00Z,0,voc,470686
2025-10-25T18:00:00Z,0,voc,470686
2025-10-25T19:00:00Z,0,voc,470686
2025-10-25T20:00:00Z,0,voc,470686
2025-10-25T21:00:00Z,0,voc,470686
2025-10-25T22:00:00Z,0,voc,470686
2025-10-25T23:00:00Z,0,voc,470686
2025-10-26T00:00:00Z,0,voc,470686
2025-10-26T01:00:00Z,0,voc,470686
2025-10-26T02:00:00Z,0,voc,470686
2025-10-26T03:00:00Z,0,voc,470686
2025-10-26T04:00:00Z,0,voc,470686
2025-10-26T05:00:00Z,0,voc,470686
2025-10-26T06:00:00Z,0,voc,470686
2025-10-26T07:00:00Z,0,voc,470686
2025-10-26T08:00:00Z,0,voc,470686
2025-10-26T09:00:00Z,0,voc,470686
2025-10-26T10:00:00Z,0,voc,470686
2025-10-26T11:00:00Z,0,voc,470686
2025-10-26T14:00:00Z,0,voc,470686
2025-10-26T15:00:00Z,0,voc,470686
2025-10-26T16:00:00Z,0,voc,470686
2025-10-26T17:00:00Z,0,voc,470686
2025-10-26T18:00:00Z,0,voc,470686
2025-10-26T19:00:00Z,0,voc,470686
2025-10-26T20:00:00Z,0,voc,470686
2025-10-26T21:00:00Z,0,voc,470686
2025-10-26T22:00:00Z,0,voc,470686
2025-10-24T04:00:00Z,0,voc,470695
2025-10-24T05:00:00Z,0,voc,470695
2025-10-24T06:00:00Z,0,voc,470695
2025-10-24T07:00:00Z,0,voc,470695
2025-10-24T08:00:00Z,0,voc,470695
2025-10-24T09:00:00Z,0,voc,470695
2025-10-24T10:00:00Z,0,voc,470695
2025-10-24T11:00:00Z,0,voc,470695
2025-10-24T12:00:00Z,0,voc,470695
2025-10-24T13:00:00Z,0,voc,470695
2025-10-24T14:00:00Z,0,voc,470695
2025-10-24T15:00:00Z,0,voc,470695
2025-10-24T16:00:00Z,0,voc,470695
2025-10-24T17:00:00Z,0,voc,470695
2025-10-24T18:00:00Z,0,voc,470695
2025-10-24T19:00:00Z,0,voc,470695
2025-10-24T20:00:00Z,0,voc,470695
2025-10-24T21:00:00Z,0,voc,470695
2025-10-24T22:00:00Z,0,voc,470695
2025-10-24T23:00:00Z,0,voc,470695
2025-10-25T00:00:00Z,0,voc,470695
2025-10-25T01:00:00Z,0,voc,470695
2025-10-25T02:00:00Z,0,voc,470695
2025-10-25T03:00:00Z,0,voc,470695
2025-10-25T04:00:00Z,0,voc,470695
2025-10-25T05:00:00Z,0,voc,470695
2025-10-25T06:00:00Z,0,voc,470695
2025-10-25T07:00:00Z,0,voc,470695
2025-10-25T08:00:00Z,0,voc,470695
2025-10-25T09:00:00Z,0,voc,470695
2025-10-25T10:00:00Z,0,voc,470695
2025-10-25T11:00:00Z,0,voc,470695
2025-10-25T12:00:00Z,0,voc,470695
2025-10-25T13:00:00Z,0,voc,470695
2025-10-25T14:00:00Z,0,voc,470695
2025-10-25T15:00:00Z,0,voc,470695
2025-10-25T16:00:00Z,0,voc,470695
2025-10-25T17:00:00Z,0,voc,470695
2025-10-25T18:00:00Z,0,voc,470695
2025-10-25T19:00:00Z,0,voc,470695
2025-10-25T20:00:00Z,0,voc,470695
2025-10-25T21:00:00Z,0,voc,470695
2025-10-25T22:00:00Z,0,voc,470695
2025-10-25T23:00:00Z,0,voc,470695
2025-10-26T00:00:00Z,0,voc,470695
2025-10-26T01:00:00Z,0,voc,470695
2025-10-26T02:00:00Z,0,voc,470695
2025-10-26T03:00:00Z,0,voc,470695
2025-10-26T04:00:00Z,0,voc,470695
2025-10-26T05:00:00Z,0,voc,470695
2025-10-26T06:00:00Z,0,voc,470695
2025-10-26T07:00:00Z,0,voc,470695
2025-10-26T08:00:00Z,0,voc,470695
2025-10-26T09:00:00Z,0,voc,470695
2025-10-26T10:00:00Z,0,voc,470695
2025-10-26T11:00:00Z,0,voc,470695
2025-10-26T14:00:00Z,0,voc,470695
2025-10-26T15:00:00Z,0,voc,470695
2025-10-26T16:00:00Z,0,voc,470695
2025-10-26T17:00:00Z,0,voc,470695
2025-10-26T18:00:00Z,0,voc,470695
2025-10-26T19:00:00Z,0,voc,470695
2025-10-26T20:00:00Z,0,voc,470695
2025-10-26T21:00:00Z,0,voc,470695
2025-10-24T04:00:00Z,0,voc,470698
2025-10-24T05:00:00Z,0,voc,470698
2025-10-24T06:00:00Z,0,voc,470698
2025-10-24T07:00:00Z,0,voc,470698
2025-10-24T08:00:00Z,0,voc,470698
2025-10-24T09:00:00Z,0,voc,470698
2025-10-24T10:00:00Z,0,voc,470698
2025-10-24T11:00:00Z,0,voc,470698
2025-10-24T12:00:00Z,0,voc,470698
2025-10-24T13:00:00Z,0,voc,470698
2025-10-24T14:00:00Z,0,voc,470698
2025-10-24T15:00:00Z,0,voc,470698
2025-10-24T16:00:00Z,0,voc,470698
2025-10-24T17:00:00Z,0,voc,470698
2025-10-24T18:00:00Z,0,voc,470698
2025-10-24T19:00:00Z,0,voc,470698
2025-10-24T20:00:00Z,0,voc,470698
2025-10-24T21:00:00Z,0,voc,470698
2025-10-24T22:00:00Z,0,voc,470698
2025-10-24T23:00:00Z,0,voc,470698
2025-10-25T00:00:00Z,0,voc,470698
2025-10-25T01:00:00Z,0,voc,470698
2025-10-25T02:00:00Z,0,voc,470698
2025-10-25T03:00:00Z,0,voc,470698
2025-10-25T04:00:00Z,0,voc,470698
2025-10-25T05:00:00Z,0,voc,470698
2025-10-25T06:00:00Z,0,voc,470698
2025-10-25T07:00:00Z,0,voc,470698
2025-10-25T08:00:00Z,0,voc,470698
2025-10-25T09:00:00Z,0,voc,470698
2025-10-25T10:00:00Z,0,voc,470698
2025-10-25T11:00:00Z,0,voc,470698
2025-10-25T12:00:00Z,0,voc,470698
2025-10-25T13:00:00Z,0,voc,470698
2025-10-25T14:00:00Z,0,voc,470698
2025-10-25T15:00:00Z,0,voc,470698
2025-10-25T16:00:00Z,0,voc,470698
2025-10-25T17:00:00Z,0,voc,470698
2025-10-25T18:00:00Z,0,voc,470698
2025-10-25T19:00:00Z,0,voc,470698
2025-10-25T20:00:00Z,0,voc,470698
2025-10-25T21:00:00Z,0,voc,470698
2025-10-25T22:00:00Z,0,voc,470698
2025-10-25T23:00:00Z,0,voc,470698
2025-10-26T00:00:00Z,0,voc,470698
2025-10-26T01:00:00Z,0,voc,470698
2025-10-26T02:00:00Z,0,voc,470698
2025-10-26T03:00:00Z,0,voc,470698
2025-10-26T04:00:00Z,0,voc,470698
2025-10-26T05:00:00Z,0,voc,470698
2025-10-26T06:00:00Z,0,voc,470698
2025-10-26T07:00:00Z,0,voc,470698
2025-10-26T08:00:00Z,0,voc,470698
2025-10-26T09:00:00Z,0,voc,470698
2025-10-26T10:00:00Z,0,voc,470698
2025-10-26T11:00:00Z,0,voc,470698
2025-10-26T14:00:00Z,0,voc,470698
2025-10-26T15:00:00Z,0,voc,470698
2025-10-26T16:00:00Z,0,voc,470698
2025-10-26T17:00:00Z,0,voc,470698
2025-10-26T18:00:00Z,0,voc,470698
2025-10-26T19:00:00Z,0,voc,470698
2025-10-26T20:00:00Z,0,voc,470698
2025-10-26T21:00:00Z,0,voc,470698
2025-10-26T22:00:00Z,0,voc,470698
2025-10-24T04:00:00Z,0,voc,470794
2025-10-24T05:00:00Z,0,voc,470794
2025-10-24T06:00:00Z,0,voc,470794
2025-10-24T07:00:00Z,0,voc,470794
2025-10-24T08:00:00Z,0,voc,470794
2025-10-24T09:00:00Z,0,voc,470794
2025-10-24T10:00:00Z,0,voc,470794
2025-10-24T11:00:00Z,0,voc,470794
2025-10-24T12:00:00Z,0,voc,470794
2025-10-24T13:00:00Z,0,voc,470794
2025-10-24T14:00:00Z,0,voc,470794
2025-10-24T15:00:00Z,0,voc,470794
2025-10-24T16:00:00Z,0,voc,470794
2025-10-24T17:00:00Z,0,voc,470794
2025-10-24T18:00:00Z,0,voc,470794
2025-10-24T19:00:00Z,0,voc,470794
2025-10-24T20:00:00Z,0,voc,470794
2025-10-24T21:00:00Z,0,voc,470794
2025-10-24T22:00:00Z,0,voc,470794
2025-10-24T23:00:00Z,0,voc,470794
2025-10-25T00:00:00Z,0,voc,470794
2025-10-25T01:00:00Z,0,voc,470794
2025-10-25T02:00:00Z,0,voc,470794
2025-10-25T03:00:00Z,0,voc,470794
2025-10-25T04:00:00Z,0,voc,470794
2025-10-25T05:00:00Z,0,voc,470794
2025-10-25T06:00:00Z,0,voc,470794
2025-10-25T07:00:00Z,0,voc,470794
2025-10-25T08:00:00Z,0,voc,470794
2025-10-25T09:00:00Z,0,voc,470794
2025-10-25T10:00:00Z,0,voc,470794
2025-10-25T11:00:00Z,0,voc,470794
2025-10-25T12:00:00Z,0,voc,470794
2025-10-25T13:00:00Z,0,voc,470794
2025-10-25T14:00:00Z,0,voc,470794
2025-10-25T15:00:00Z,0,voc,470794
2025-10-25T16:00:00Z,0,voc,470794
2025-10-25T17:00:00Z,0,voc,470794
2025-10-25T18:00:00Z,0,voc,470794
2025-10-25T19:00:00Z,0,voc,470794
2025-10-25T20:00:00Z,0,voc,470794
2025-10-25T21:00:00Z,0,voc,470794
2025-10-25T22:00:00Z,0,voc,470794
2025-10-25T23:00:00Z,0,voc,470794
2025-10-26T00:00:00Z,0,voc,470794
2025-10-26T01:00:00Z,0,voc,470794
2025-10-26T02:00:00Z,0,voc,470794
2025-10-26T03:00:00Z,0,voc,470794
2025-10-26T04:00:00Z,0,voc,470794
2025-10-26T05:00:00Z,0,voc,470794
2025-10-26T06:00:00Z,0,voc,470794
2025-10-26T07:00:00Z,0,voc,470794
2025-10-26T08:00:00Z,0,voc,470794
2025-10-26T09:00:00Z,0,voc,470794
2025-10-26T10:00:00Z,0,voc,470794
2025-10-26T11:00:00Z,0,voc,470794
2025-10-26T13:00:00Z,0,voc,470794
2025-10-26T14:00:00Z,0,voc,470794
2025-10-26T15:00:00Z,0,voc,470794
2025-10-26T16:00:00Z,0,voc,470794
2025-10-26T17:00:00Z,0,voc,470794
2025-10-26T18:00:00Z,0,voc,470794
2025-10-26T19:00:00Z,0,voc,470794
2025-10-26T20:00:00Z,0,voc,470794
2025-10-26T21:00:00Z,0,voc,470794
2025-10-26T22:00:00Z,0,voc,470794
2025-10-26T23:00:00Z,0,voc,470794
2025-10-27T00:00:00Z,0,voc,470794
2025-10-27T01:00:00Z,0,voc,470794
2025-10-27T02:00:00Z,0,voc,470794
2025-10-24T04:00:00Z,0,voc,470806
2025-10-24T05:00:00Z,0,voc,470806
2025-10-24T06:00:00Z,0,voc,470806
2025-10-24T07:00:00Z,0,voc,470806
2025-10-24T08:00:00Z,0,voc,470806
2025-10-24T09:00:00Z,0,voc,470806
2025-10-24T10:00:00Z,0,voc,470806
2025-10-24T11:00:00Z,0,voc,470806
2025-10-24T12:00:00Z,0,voc,470806
2025-10-24T13:00:00Z,0,voc,470806
2025-10-24T14:00:00Z,0,voc,470806
2025-10-24T15:00:00Z,0,voc,470806
2025-10-24T16:00:00Z,0,voc,470806
2025-10-24T17:00:00Z,0,voc,470806
2025-10-24T18:00:00Z,0,voc,470806
2025-10-24T19:00:00Z,0,voc,470806
2025-10-24T20:00:00Z,0,voc,470806
2025-10-24T21:00:00Z,0,voc,470806
2025-10-24T22:00:00Z,0,voc,470806
2025-10-24T23:00:00Z,0,voc,470806
2025-10-25T00:00:00Z,0,voc,470806
2025-10-25T01:00:00Z,0,voc,470806
2025-10-25T02:00:00Z,0,voc,470806
2025-10-25T03:00:00Z,0,voc,470806
2025-10-25T04:00:00Z,0,voc,470806
2025-10-25T05:00:00Z,0,voc,470806
2025-10-25T06:00:00Z,0,voc,470806
2025-10-25T07:00:00Z,0,voc,470806
2025-10-25T08:00:00Z,0,voc,470806
2025-10-25T09:00:00Z,0,voc,470806
2025-10-25T10:00:00Z,0,voc,470806
2025-10-25T11:00:00Z,0,voc,470806
2025-10-25T12:00:00Z,0,voc,470806
2025-10-25T13:00:00Z,0,voc,470806
2025-10-25T14:00:00Z,0,voc,470806
2025-10-25T15:00:00Z,0,voc,470806
2025-10-25T16:00:00Z,0,voc,470806
2025-10-25T17:00:00Z,0,voc,470806
2025-10-25T18:00:00Z,0,voc,470806
2025-10-25T19:00:00Z,0,voc,470806
2025-10-25T20:00:00Z,0,voc,470806
2025-10-25T21:00:00Z,0,voc,470806
2025-10-25T22:00:00Z,0,voc,470806
2025-10-25T23:00:00Z,0,voc,470806
2025-10-26T00:00:00Z,0,voc,470806
2025-10-26T01:00:00Z,0,voc,470806
2025-10-26T02:00:00Z,0,voc,470806
2025-10-26T03:00:00Z,0,voc,470806
2025-10-26T04:00:00Z,0,voc,470806
2025-10-26T05:00:00Z,0,voc,470806
2025-10-26T06:00:00Z,0,voc,470806
2025-10-26T07:00:00Z,0,voc,470806
2025-10-26T08:00:00Z,0,voc,470806
2025-10-26T09:00:00Z,0,voc,470806
2025-10-26T10:00:00Z,0,voc,470806
2025-10-26T11:00:00Z,0,voc,470806
2025-10-26T14:00:00Z,0,voc,470806
2025-10-26T15:00:00Z,0,voc,470806
2025-10-26T16:00:00Z,0,voc,470806
2025-10-26T17:00:00Z,0,voc,470806
2025-10-26T18:00:00Z,0,voc,470806
2025-10-26T19:00:00Z,0,voc,470806
2025-10-24T04:00:00Z,0,voc,470821
2025-10-24T05:00:00Z,0,voc,470821
2025-10-24T06:00:00Z,0,voc,470821
2025-10-24T07:00:00Z,0,voc,470821
2025-10-24T08:00:00Z,0,voc,470821
2025-10-24T09:00:00Z,0,voc,470821
2025-10-24T10:00:00Z,0,voc,470821
2025-10-24T11:00:00Z,0,voc,470821
2025-10-24T12:00:00Z,0,voc,470821
2025-10-24T13:00:00Z,0,voc,470821
2025-10-24T14:00:00Z,0,voc,470821
2025-10-24T15:00:00Z,0,voc,470821
2025-10-24T16:00:00Z,0,voc,470821
2025-10-24T17:00:00Z,0,voc,470821
2025-10-24T18:00:00Z,0,voc,470821
2025-10-24T19:00:00Z,0,voc,470821
2025-10-24T20:00:00Z,0,voc,470821
2025-10-24T21:00:00Z,0,voc,470821
2025-10-24T22:00:00Z,0,voc,470821
2025-10-24T23:00:00Z,0,voc,470821
2025-10-25T00:00:00Z,0,voc,470821
2025-10-25T01:00:00Z,0,voc,470821
2025-10-25T02:00:00Z,0,voc,470821
2025-10-25T03:00:00Z,0,voc,470821
2025-10-25T04:00:00Z,0,voc,470821
2025-10-25T05:00:00Z,0,voc,470821
2025-10-25T06:00:00Z,0,voc,470821
2025-10-25T07:00:00Z,0,voc,470821
2025-10-25T08:00:00Z,0,voc,470821
2025-10-25T09:00:00Z,0,voc,470821
2025-10-25T10:00:00Z,0,voc,470821
2025-10-25T11:00:00Z,0,voc,470821
2025-10-25T12:00:00Z,0,voc,470821
2025-10-25T13:00:00Z,0,voc,470821
2025-10-25T14:00:00Z,0,voc,470821
2025-10-25T15:00:00Z,0,voc,470821
2025-10-25T16:00:00Z,0,voc,470821
2025-10-25T17:00:00Z,0,voc,470821
2025-10-25T18:00:00Z,0,voc,470821
2025-10-25T19:00:00Z,0,voc,470821
2025-10-25T20:00:00Z,0,voc,470821
2025-10-25T21:00:00Z,0,voc,470821
2025-10-25T22:00:00Z,0,voc,470821
2025-10-25T23:00:00Z,0,voc,470821
2025-10-26T00:00:00Z,0,voc,470821
2025-10-26T01:00:00Z,0,voc,470821
2025-10-26T02:00:00Z,0,voc,470821
2025-10-26T03:00:00Z,0,voc,470821
2025-10-26T04:00:00Z,0,voc,470821
2025-10-26T05:00:00Z,0,voc,470821
2025-10-26T06:00:00Z,0,voc,470821
2025-10-26T07:00:00Z,0,voc,470821
2025-10-26T08:00:00Z,0,voc,470821
2025-10-26T09:00:00Z,0,voc,470821
2025-10-26T10:00:00Z,0,voc,470821
2025-10-26T11:00:00Z,0,voc,470821
2025-10-26T14:00:00Z,0,voc,470821
2025-10-26T15:00:00Z,0,voc,470821
2025-10-26T16:00:00Z,0,voc,470821
2025-10-26T17:00:00Z,0,voc,470821
2025-10-26T18:00:00Z,0,voc,470821
2025-10-26T19:00:00Z,0,voc,470821
2025-10-26T20:00:00Z,0,voc,470821
2025-10-26T21:00:00Z,0,voc,470821
2025-10-26T22:00:00Z,0,voc,470821
2025-10-26T23:00:00Z,0,voc,470821
2025-10-24T04:00:00Z,0,voc,470920
2025-10-24T05:00:00Z,0,voc,470920
2025-10-24T06:00:00Z,0,voc,470920
2025-10-24T07:00:00Z,0,voc,470920
2025-10-24T08:00:00Z,0,voc,470920
2025-10-24T09:00:00Z,0,voc,470920
2025-10-24T10:00:00Z,0,voc,470920
2025-10-24T11:00:00Z,0,voc,470920
2025-10-24T12:00:00Z,0,voc,470920
2025-10-24T13:00:00Z,0,voc,470920
2025-10-24T14:00:00Z,0,voc,470920
2025-10-24T15:00:00Z,0,voc,470920
2025-10-24T16:00:00Z,0,voc,470920
2025-10-24T17:00:00Z,0,voc,470920
2025-10-24T18:00:00Z,0,voc,470920
2025-10-24T19:00:00Z,0,voc,470920
2025-10-24T20:00:00Z,0,voc,470920
2025-10-24T21:00:00Z,0,voc,470920
2025-10-24T22:00:00Z,0,voc,470920
2025-10-24T23:00:00Z,0,voc,470920
2025-10-25T00:00:00Z,0,voc,470920
2025-10-25T01:00:00Z,0,voc,470920
2025-10-25T02:00:00Z,0,voc,470920
2025-10-25T03:00:00Z,0,voc,470920
2025-10-25T04:00:00Z,0,voc,470920
2025-10-25T05:00:00Z,0,voc,470920
2025-10-25T06:00:00Z,0,voc,470920
2025-10-25T07:00:00Z,0,voc,470920
2025-10-25T08:00:00Z,0,voc,470920
2025-10-25T09:00:00Z,0,voc,470920
2025-10-25T10:00:00Z,0,voc,470920
2025-10-25T11:00:00Z,0,voc,470920
2025-10-25T12:00:00Z,0,voc,470920
2025-10-25T13:00:00Z,0,voc,470920
2025-10-25T14:00:00Z,0,voc,470920
2025-10-25T15:00:00Z,0,voc,470920
2025-10-25T16:00:00Z,0,voc,470920
2025-10-25T17:00:00Z,0,voc,470920
2025-10-25T18:00:00Z,0,voc,470920
2025-10-25T19:00:00Z,0,voc,470920
2025-10-25T20:00:00Z,0,voc,470920
2025-10-25T21:00:00Z,0,voc,470920
2025-10-25T22:00:00Z,0,voc,470920
2025-10-25T23:00:00Z,0,voc,470920
2025-10-26T00:00:00Z,0,voc,470920
2025-10-26T01:00:00Z,0,voc,470920
2025-10-26T02:00:00Z,0,voc,470920
2025-10-26T03:00:00Z,0,voc,470920
2025-10-26T04:00:00Z,0,voc,470920
2025-10-26T05:00:00Z,0,voc,470920
2025-10-26T06:00:00Z,0,voc,470920
2025-10-26T07:00:00Z,0,voc,470920
2025-10-26T08:00:00Z,0,voc,470920
2025-10-26T09:00:00Z,0,voc,470920
2025-10-26T10:00:00Z,0,voc,470920
2025-10-26T11:00:00Z,0,voc,470920
2025-10-26T14:00:00Z,0,voc,470920
2025-10-26T15:00:00Z,0,voc,470920
2025-10-26T16:00:00Z,0,voc,470920
2025-10-26T17:00:00Z,0,voc,470920
2025-10-26T18:00:00Z,0,voc,470920
2025-10-26T19:00:00Z,0,voc,470920
2025-10-26T20:00:00Z,0,voc,470920
2025-10-26T21:00:00Z,0,voc,470920
2025-10-26T22:00:00Z,0,voc,470920
2025-10-26T23:00:00Z,0,voc,470920
2025-10-27T00:00:00Z,0,voc,470920
2025-10-27T01:00:00Z,0,voc,470920
2025-10-24T04:00:00Z,0,voc,470944
2025-10-24T05:00:00Z,0,voc,470944
2025-10-24T06:00:00Z,0,voc,470944
2025-10-24T07:00:00Z,0,voc,470944
2025-10-24T08:00:00Z,0,voc,470944
2025-10-24T09:00:00Z,0,voc,470944
2025-10-24T10:00:00Z,0,voc,470944
2025-10-24T11:00:00Z,0,voc,470944
2025-10-24T12:00:00Z,0,voc,470944
2025-10-24T13:00:00Z,0,voc,470944
2025-10-24T14:00:00Z,0,voc,470944
2025-10-24T15:00:00Z,0,voc,470944
2025-10-24T16:00:00Z,0,voc,470944
2025-10-24T17:00:00Z,0,voc,470944
2025-10-24T18:00:00Z,0,voc,470944
2025-10-24T19:00:00Z,0,voc,470944
2025-10-24T20:00:00Z,0,voc,470944
2025-10-24T21:00:00Z,0,voc,470944
2025-10-24T22:00:00Z,0,voc,470944
2025-10-24T23:00:00Z,0,voc,470944
2025-10-25T00:00:00Z,0,voc,470944
2025-10-25T01:00:00Z,0,voc,470944
2025-10-25T02:00:00Z,0,voc,470944
2025-10-25T03:00:00Z,0,voc,470944
2025-10-25T04:00:00Z,0,voc,470944
2025-10-25T05:00:00Z,0,voc,470944
2025-10-25T06:00:00Z,0,voc,470944
2025-10-25T07:00:00Z,0,voc,470944
2025-10-25T08:00:00Z,0,voc,470944
